2L,2LDSU2,audio_2922,Tocca una bambina se divento giallo oppure tocca un paio di occhiali da sole se divento rosso,
2L,2LDSU2,audio_2923,Tocca una bambina se divento giallo oppure tocca un paio di occhiali da sole se divento giallo,
2L,2LDSU2,audio_2924,Tocca una bambina se divento giallo oppure tocca un paio di occhiali da sole se divento blu,
2L,2LDSU2,audio_2925,Tocca una bambina se divento blu oppure tocca un paio di occhiali da sole se divento rosso,
2L,2LDSU2,audio_2926,Tocca una bambina se divento blu oppure tocca un paio di occhiali da sole se divento giallo,
2L,2LDSU2,audio_2927,Tocca una bambina se divento blu oppure tocca un paio di occhiali da sole se divento verde,
2L,2LDSU2,audio_2928,Tocca una bambina se divento rosso oppure tocca una bicicletta se divento giallo,
2L,2LDSU2,audio_2929,Tocca una bambina se divento rosso oppure tocca una bicicletta se divento verde,
2L,2LDSU2,audio_2930,Tocca una bambina se divento rosso oppure tocca una bicicletta se divento blu,
2L,2LDSU2,audio_2931,Tocca una bambina se divento verde oppure tocca una bicicletta se divento rosso,
2L,2LDSU2,audio_2932,Tocca una bambina se divento verde oppure tocca una bicicletta se divento giallo,
2L,2LDSU2,audio_2933,Tocca una bambina se divento verde oppure tocca una bicicletta se divento blu,
2L,2LDSU2,audio_2934,Tocca una bambina se divento giallo oppure tocca una bicicletta se divento rosso,
2L,2LDSU2,audio_2935,Tocca una bambina se divento giallo oppure tocca una bicicletta se divento giallo,
2L,2LDSU2,audio_2936,Tocca una bambina se divento giallo oppure tocca una bicicletta se divento blu,
2L,2LDSU2,audio_2937,Tocca una bambina se divento blu oppure tocca una bicicletta se divento rosso,
2L,2LDSU2,audio_2938,Tocca una bambina se divento blu oppure tocca una bicicletta se divento giallo,
2L,2LDSU2,audio_2939,Tocca una bambina se divento blu oppure tocca una bicicletta se divento verde,
2L,2LDSU2,audio_2940,Tocca una bambina se divento rosso oppure tocca un monopattino se divento giallo,
2L,2LDSU2,audio_2941,Tocca una bambina se divento rosso oppure tocca un monopattino se divento verde,
2L,2LDSU2,audio_2942,Tocca una bambina se divento rosso oppure tocca un monopattino se divento blu,
2L,2LDSU2,audio_2943,Tocca una bambina se divento verde oppure tocca un monopattino se divento rosso,
2L,2LDSU2,audio_2944,Tocca una bambina se divento verde oppure tocca un monopattino se divento giallo,
2L,2LDSU2,audio_2945,Tocca una bambina se divento verde oppure tocca un monopattino se divento blu,
2L,2LDSU2,audio_2946,Tocca una bambina se divento giallo oppure tocca un monopattino se divento rosso,
2L,2LDSU2,audio_2947,Tocca una bambina se divento giallo oppure tocca un monopattino se divento giallo,
2L,2LDSU2,audio_2948,Tocca una bambina se divento giallo oppure tocca un monopattino se divento blu,
2L,2LDSU2,audio_2949,Tocca una bambina se divento blu oppure tocca un monopattino se divento rosso,
2L,2LDSU2,audio_2950,Tocca una bambina se divento blu oppure tocca un monopattino se divento giallo,
2L,2LDSU2,audio_2951,Tocca una bambina se divento blu oppure tocca un monopattino se divento verde,
2L,2LDSU2,audio_2952,Tocca una bambina se divento rosso oppure tocca un ombrello se divento giallo,
2L,2LDSU2,audio_2953,Tocca una bambina se divento rosso oppure tocca un ombrello se divento verde,
2L,2LDSU2,audio_2954,Tocca una bambina se divento rosso oppure tocca un ombrello se divento blu,
2L,2LDSU2,audio_2955,Tocca una bambina se divento verde oppure tocca un ombrello se divento rosso,
2L,2LDSU2,audio_2956,Tocca una bambina se divento verde oppure tocca un ombrello se divento giallo,
2L,2LDSU2,audio_2957,Tocca una bambina se divento verde oppure tocca un ombrello se divento blu,
2L,2LDSU2,audio_2958,Tocca una bambina se divento giallo oppure tocca un ombrello se divento rosso,
2L,2LDSU2,audio_2959,Tocca una bambina se divento giallo oppure tocca un ombrello se divento giallo,
2L,2LDSU2,audio_2960,Tocca una bambina se divento giallo oppure tocca un ombrello se divento blu,
2L,2LDSU2,audio_2961,Tocca una bambina se divento blu oppure tocca un ombrello se divento rosso,
2L,2LDSU2,audio_2962,Tocca una bambina se divento blu oppure tocca un ombrello se divento giallo,
2L,2LDSU2,audio_2963,Tocca una bambina se divento blu oppure tocca un ombrello se divento verde,
3S,3SSU,audio_2964,Tocca le figure dello stesso disegno,
3S,3SCO,audio_2965,Tocca le figure dello stesso colore,
4P,4PSU,audio_2966,Tocca lo stesso soggetto della figura in alto a sinistra,
4P,4PSU,audio_2967,Tocca lo stesso soggetto della figura in basso a sinistra,
4P,4PSU,audio_2968,Tocca lo stesso soggetto della figura in alto a destra,
4P,4PSU,audio_2969,Tocca lo stesso soggetto della figura in basso a destra,
4P,4PCO,audio_2970,Tocca le figure dello stesso colore di quella in alto a sinistra,
4P,4PCO,audio_2971,Tocca le figure dello stesso colore di quella in alto a destra,
4P,4PCO,audio_2972,Tocca le figure dello stesso colore di quella in basso a sinistra,
4P,4PCO,audio_2973,Tocca le figure dello stesso colore di quella in basso a destra,
5K,5KS,audio_2974,Tocca cosa si può mangiare,
5K,5KS,audio_2975,Tocca cosa si può mettere sulla testa,
5K,5KS,audio_2976,Tocca cosa si può guidare,
5K,5KS,audio_2977,Tocca cosa si può indossare,
5K,5KS,audio_2978,Tocca cosa si può pedalare,
5K,5KS,audio_2979,Tocca cosa si usa quando piove,
5K,5KS,audio_2980,Tocca chi sa parlare,
5K,5KS,audio_2981,Tocca chi non sa parlare,
5K,5KS,audio_2982,Tocca chi sa volare,
5K,5KS,audio_2983,Tocca chi non sa volare,
5K,5KS,audio_2984,Tocca cosa ha le ruote,
5K,5KS,audio_2985,Tocca chi sa nuotare,
5K,5KS,audio_2986,Tocca chi non ha le zampe,
5K,5KS,audio_2987,Tocca chi cammina su due zampe,
5K,5KS,audio_2988,Tocca chi cammina a quattro zampe,
5K,5KS,audio_2989,Tocca chi ruggisce,
5K,5KS,audio_2990,Tocca chi ha il becco,
5K,5KS,audio_2991,Tocca chi può vivere in casa,
5K,5KS,audio_2992,Tocca chi non può vivere in città,
5K,5KS,audio_2993,Tocca cosa si può mettere sopra un tavolo,
5K,5KS,audio_2994,Tocca cosa può stare nella cameretta,
5K,5KS,audio_2995,Tocca chi sa correre,
5K,5KS,audio_2996,Tocca chi può stare sugli alberi,
5K,5KS,audio_2997,Tocca chi può arrampicarsi,
5K,5KS,audio_2998,Tocca chi va più veloce,
5K,5KS,audio_2999,Tocca il più giovane,
5K,5KS,audio_3000,Tocca il più vecchio,
5K,5KD,audio_3001,Tocca chi sa nuotare e correre,
5K,5KD,audio_3002,Tocca chi sa correre e parlare,
5K,5KD,audio_3003,Tocca chi cammina su due zampe e non può volare,
6I,6I,audio_3004,Tocca l intruso,
7O,7OSU2,audio_3005,Tocca prima un leone e poi una scimmia,
7O,7OSU2,audio_3006,Tocca prima un leone e poi un pappagallo,
7O,7OSU2,audio_3007,Tocca prima un leone e poi un polipo,
7O,7OSU2,audio_3008,Tocca prima un leone e poi un gelato,
7O,7OSU2,audio_3009,Tocca prima un leone e poi un paio di occhiali da sole,
7O,7OSU2,audio_3010,Tocca prima un leone e poi una bicicletta,
7O,7OSU2,audio_3011,Tocca prima un leone e poi un monopattino,
7O,7OSU2,audio_3012,Tocca prima un leone e poi una bambina,
7O,7OSU2,audio_3013,Tocca prima un leone e poi un ombrello,
7O,7OSU2,audio_3014,Tocca prima una scimmia e poi un leone,
7O,7OSU2,audio_3015,Tocca prima una scimmia e poi un pappagallo,
7O,7OSU2,audio_3016,Tocca prima una scimmia e poi un polipo,
7O,7OSU2,audio_3017,Tocca prima una scimmia e poi un gelato,
7O,7OSU2,audio_3018,Tocca prima una scimmia e poi un paio di occhiali da sole,
7O,7OSU2,audio_3019,Tocca prima una scimmia e poi una bicicletta,
7O,7OSU2,audio_3020,Tocca prima una scimmia e poi un monopattino,
7O,7OSU2,audio_3021,Tocca prima una scimmia e poi una bambina,
7O,7OSU2,audio_3022,Tocca prima una scimmia e poi un ombrello,
7O,7OSU2,audio_3023,Tocca prima un pappagallo e poi un leone,
7O,7OSU2,audio_3024,Tocca prima un pappagallo e poi una scimmia,
7O,7OSU2,audio_3025,Tocca prima un pappagallo e poi un polipo,
7O,7OSU2,audio_3026,Tocca prima un pappagallo e poi un gelato,
7O,7OSU2,audio_3027,Tocca prima un pappagallo e poi un paio di occhiali da sole,
7O,7OSU2,audio_3028,Tocca prima un pappagallo e poi una bicicletta,
7O,7OSU2,audio_3029,Tocca prima un pappagallo e poi un monopattino,
7O,7OSU2,audio_3030,Tocca prima un pappagallo e poi una bambina,
7O,7OSU2,audio_3031,Tocca prima un pappagallo e poi un ombrello,
7O,7OSU2,audio_3032,Tocca prima un polipo e poi un leone,
7O,7OSU2,audio_3033,Tocca prima un polipo e poi una scimmia,
7O,7OSU2,audio_3034,Tocca prima un polipo e poi un pappagallo,
7O,7OSU2,audio_3035,Tocca prima un polipo e poi un gelato,
7O,7OSU2,audio_3036,Tocca prima un polipo e poi un paio di occhiali da sole,
7O,7OSU2,audio_3037,Tocca prima un polipo e poi una bicicletta,
7O,7OSU2,audio_3038,Tocca prima un polipo e poi un monopattino,
7O,7OSU2,audio_3039,Tocca prima un polipo e poi una bambina,
7O,7OSU2,audio_3040,Tocca prima un polipo e poi un ombrello,
7O,7OSU2,audio_3041,Tocca prima un gelato e poi un leone,
7O,7OSU2,audio_3042,Tocca prima un gelato e poi una scimmia,
7O,7OSU2,audio_3043,Tocca prima un gelato e poi un pappagallo,
7O,7OSU2,audio_3044,Tocca prima un gelato e poi un polipo,
7O,7OSU2,audio_3045,Tocca prima un gelato e poi un paio di occhiali da sole,
7O,7OSU2,audio_3046,Tocca prima un gelato e poi una bicicletta,
7O,7OSU2,audio_3047,Tocca prima un gelato e poi un monopattino,
7O,7OSU2,audio_3048,Tocca prima un gelato e poi una bambina,
7O,7OSU2,audio_3049,Tocca prima un gelato e poi un ombrello,
7O,7OSU2,audio_3050,Tocca prima un paio di occhiali da sole e poi un leone,
7O,7OSU2,audio_3051,Tocca prima un paio di occhiali da sole e poi una scimmia,
7O,7OSU2,audio_3052,Tocca prima un paio di occhiali da sole e poi un pappagallo,
7O,7OSU2,audio_3053,Tocca prima un paio di occhiali da sole e poi un polipo,
7O,7OSU2,audio_3054,Tocca prima un paio di occhiali da sole e poi un gelato,
7O,7OSU2,audio_3055,Tocca prima un paio di occhiali da sole e poi una bicicletta,
7O,7OSU2,audio_3056,Tocca prima un paio di occhiali da sole e poi un monopattino,
7O,7OSU2,audio_3057,Tocca prima un paio di occhiali da sole e poi una bambina,
7O,7OSU2,audio_3058,Tocca prima un paio di occhiali da sole e poi un ombrello,
7O,7OSU2,audio_3059,Tocca prima una bicicletta e poi un leone,
7O,7OSU2,audio_3060,Tocca prima una bicicletta e poi una scimmia,
7O,7OSU2,audio_3061,Tocca prima una bicicletta e poi un pappagallo,
7O,7OSU2,audio_3062,Tocca prima una bicicletta e poi un polipo,
7O,7OSU2,audio_3063,Tocca prima una bicicletta e poi un gelato,
7O,7OSU2,audio_3064,Tocca prima una bicicletta e poi un paio di occhiali da sole,
7O,7OSU2,audio_3065,Tocca prima una bicicletta e poi un monopattino,
7O,7OSU2,audio_3066,Tocca prima una bicicletta e poi una bambina,
7O,7OSU2,audio_3067,Tocca prima una bicicletta e poi un ombrello,
7O,7OSU2,audio_3068,Tocca prima un monopattino e poi un leone,
7O,7OSU2,audio_3069,Tocca prima un monopattino e poi una scimmia,
7O,7OSU2,audio_3070,Tocca prima un monopattino e poi un pappagallo,
7O,7OSU2,audio_3071,Tocca prima un monopattino e poi un polipo,
7O,7OSU2,audio_3072,Tocca prima un monopattino e poi un gelato,
7O,7OSU2,audio_3073,Tocca prima un monopattino e poi un paio di occhiali da sole,
7O,7OSU2,audio_3074,Tocca prima un monopattino e poi una bicicletta,
7O,7OSU2,audio_3075,Tocca prima un monopattino e poi una bambina,
7O,7OSU2,audio_3076,Tocca prima un monopattino e poi un ombrello,
7O,7OSU2,audio_3077,Tocca prima una bambina e poi un leone,
7O,7OSU2,audio_3078,Tocca prima una bambina e poi una scimmia,
7O,7OSU2,audio_3079,Tocca prima una bambina e poi un pappagallo,
7O,7OSU2,audio_3080,Tocca prima una bambina e poi un polipo,
7O,7OSU2,audio_3081,Tocca prima una bambina e poi un gelato,
7O,7OSU2,audio_3082,Tocca prima una bambina e poi un paio di occhiali da sole,
7O,7OSU2,audio_3083,Tocca prima una bambina e poi una bicicletta,
7O,7OSU2,audio_3084,Tocca prima una bambina e poi un monopattino,
7O,7OSU2,audio_3085,Tocca prima una bambina e poi un ombrello,
7O,7OSU2,audio_3086,Tocca prima un ombrello e poi un leone,
7O,7OSU2,audio_3087,Tocca prima un ombrello e poi una scimmia,
7O,7OSU2,audio_3088,Tocca prima un ombrello e poi un pappagallo,
7O,7OSU2,audio_3089,Tocca prima un ombrello e poi un polipo,
7O,7OSU2,audio_3090,Tocca prima un ombrello e poi un gelato,
7O,7OSU2,audio_3091,Tocca prima un ombrello e poi un paio di occhiali da sole,
7O,7OSU2,audio_3092,Tocca prima un ombrello e poi una bicicletta,
7O,7OSU2,audio_3093,Tocca prima un ombrello e poi un monopattino,
7O,7OSU2,audio_3094,Tocca prima un ombrello e poi una bambina,
7O,7OSU3,audio_3095,Tocca in ordine un leone poi una scimmia poi un pappagallo,
7O,7OSU3,audio_3096,Tocca in ordine un leone poi una scimmia poi un polipo,
7O,7OSU3,audio_3097,Tocca in ordine un leone poi una scimmia poi un gelato,
7O,7OSU3,audio_3098,Tocca in ordine un leone poi una scimmia poi un paio di occhiali da sole,
7O,7OSU3,audio_3099,Tocca in ordine un leone poi una scimmia poi una bicicletta,
7O,7OSU3,audio_3100,Tocca in ordine un leone poi una scimmia poi un monopattino,
7O,7OSU3,audio_3101,Tocca in ordine un leone poi una scimmia poi una bambina,
7O,7OSU3,audio_3102,Tocca in ordine un leone poi una scimmia poi un ombrello,
7O,7OSU3,audio_3103,Tocca in ordine un leone poi un pappagallo poi una scimmia,
7O,7OSU3,audio_3104,Tocca in ordine un leone poi un pappagallo poi un polipo,
7O,7OSU3,audio_3105,Tocca in ordine un leone poi un pappagallo poi un gelato,
7O,7OSU3,audio_3106,Tocca in ordine un leone poi un pappagallo poi un paio di occhiali da sole,
7O,7OSU3,audio_3107,Tocca in ordine un leone poi un pappagallo poi una bicicletta,
7O,7OSU3,audio_3108,Tocca in ordine un leone poi un pappagallo poi un monopattino,
7O,7OSU3,audio_3109,Tocca in ordine un leone poi un pappagallo poi una bambina,
7O,7OSU3,audio_3110,Tocca in ordine un leone poi un pappagallo poi un ombrello,
7O,7OSU3,audio_3111,Tocca in ordine un leone poi un polipo poi una scimmia,
7O,7OSU3,audio_3112,Tocca in ordine un leone poi un polipo poi un pappagallo,
7O,7OSU3,audio_3113,Tocca in ordine un leone poi un polipo poi un gelato,
7O,7OSU3,audio_3114,Tocca in ordine un leone poi un polipo poi un paio di occhiali da sole,
7O,7OSU3,audio_3115,Tocca in ordine un leone poi un polipo poi una bicicletta,
7O,7OSU3,audio_3116,Tocca in ordine un leone poi un polipo poi un monopattino,
7O,7OSU3,audio_3117,Tocca in ordine un leone poi un polipo poi una bambina,
7O,7OSU3,audio_3118,Tocca in ordine un leone poi un polipo poi un ombrello,
7O,7OSU3,audio_3119,Tocca in ordine un leone poi un gelato poi una scimmia,
7O,7OSU3,audio_3120,Tocca in ordine un leone poi un gelato poi un pappagallo,
7O,7OSU3,audio_3121,Tocca in ordine un leone poi un gelato poi un polipo,
7O,7OSU3,audio_3122,Tocca in ordine un leone poi un gelato poi un paio di occhiali da sole,
7O,7OSU3,audio_3123,Tocca in ordine un leone poi un gelato poi una bicicletta,
7O,7OSU3,audio_3124,Tocca in ordine un leone poi un gelato poi un monopattino,
7O,7OSU3,audio_3125,Tocca in ordine un leone poi un gelato poi una bambina,
7O,7OSU3,audio_3126,Tocca in ordine un leone poi un gelato poi un ombrello,
7O,7OSU3,audio_3127,Tocca in ordine un leone poi un paio di occhiali da sole poi una scimmia,
7O,7OSU3,audio_3128,Tocca in ordine un leone poi un paio di occhiali da sole poi un pappagallo,
7O,7OSU3,audio_3129,Tocca in ordine un leone poi un paio di occhiali da sole poi un polipo,
7O,7OSU3,audio_3130,Tocca in ordine un leone poi un paio di occhiali da sole poi un gelato,
7O,7OSU3,audio_3131,Tocca in ordine un leone poi un paio di occhiali da sole poi una bicicletta,
7O,7OSU3,audio_3132,Tocca in ordine un leone poi un paio di occhiali da sole poi un monopattino,
7O,7OSU3,audio_3133,Tocca in ordine un leone poi un paio di occhiali da sole poi una bambina,
7O,7OSU3,audio_3134,Tocca in ordine un leone poi un paio di occhiali da sole poi un ombrello,
7O,7OSU3,audio_3135,Tocca in ordine un leone poi una bicicletta poi una scimmia,
7O,7OSU3,audio_3136,Tocca in ordine un leone poi una bicicletta poi un pappagallo,
7O,7OSU3,audio_3137,Tocca in ordine un leone poi una bicicletta poi un polipo,
7O,7OSU3,audio_3138,Tocca in ordine un leone poi una bicicletta poi un gelato,
7O,7OSU3,audio_3139,Tocca in ordine un leone poi una bicicletta poi un paio di occhiali da sole,
7O,7OSU3,audio_3140,Tocca in ordine un leone poi una bicicletta poi un monopattino,
7O,7OSU3,audio_3141,Tocca in ordine un leone poi una bicicletta poi una bambina,
7O,7OSU3,audio_3142,Tocca in ordine un leone poi una bicicletta poi un ombrello,
7O,7OSU3,audio_3143,Tocca in ordine un leone poi un monopattino poi una scimmia,
7O,7OSU3,audio_3144,Tocca in ordine un leone poi un monopattino poi un pappagallo,
7O,7OSU3,audio_3145,Tocca in ordine un leone poi un monopattino poi un polipo,
7O,7OSU3,audio_3146,Tocca in ordine un leone poi un monopattino poi un gelato,
7O,7OSU3,audio_3147,Tocca in ordine un leone poi un monopattino poi un paio di occhiali da sole,
7O,7OSU3,audio_3148,Tocca in ordine un leone poi un monopattino poi una bicicletta,
7O,7OSU3,audio_3149,Tocca in ordine un leone poi un monopattino poi una bambina,
7O,7OSU3,audio_3150,Tocca in ordine un leone poi un monopattino poi un ombrello,
7O,7OSU3,audio_3151,Tocca in ordine un leone poi una bambina poi una scimmia,
7O,7OSU3,audio_3152,Tocca in ordine un leone poi una bambina poi un pappagallo,
7O,7OSU3,audio_3153,Tocca in ordine un leone poi una bambina poi un polipo,
7O,7OSU3,audio_3154,Tocca in ordine un leone poi una bambina poi un gelato,
7O,7OSU3,audio_3155,Tocca in ordine un leone poi una bambina poi un paio di occhiali da sole,
7O,7OSU3,audio_3156,Tocca in ordine un leone poi una bambina poi una bicicletta,
7O,7OSU3,audio_3157,Tocca in ordine un leone poi una bambina poi un monopattino,
7O,7OSU3,audio_3158,Tocca in ordine un leone poi una bambina poi un ombrello,
7O,7OSU3,audio_3159,Tocca in ordine un leone poi un ombrello poi una scimmia,
7O,7OSU3,audio_3160,Tocca in ordine un leone poi un ombrello poi un pappagallo,
7O,7OSU3,audio_3161,Tocca in ordine un leone poi un ombrello poi un polipo,
7O,7OSU3,audio_3162,Tocca in ordine un leone poi un ombrello poi un gelato,
7O,7OSU3,audio_3163,Tocca in ordine un leone poi un ombrello poi un paio di occhiali da sole,
7O,7OSU3,audio_3164,Tocca in ordine un leone poi un ombrello poi una bicicletta,
7O,7OSU3,audio_3165,Tocca in ordine un leone poi un ombrello poi un monopattino,
7O,7OSU3,audio_3166,Tocca in ordine un leone poi un ombrello poi una bambina,
7O,7OSU3,audio_3167,Tocca in ordine una scimmia poi un leone poi un pappagallo,
7O,7OSU3,audio_3168,Tocca in ordine una scimmia poi un leone poi un polipo,
7O,7OSU3,audio_3169,Tocca in ordine una scimmia poi un leone poi un gelato,
7O,7OSU3,audio_3170,Tocca in ordine una scimmia poi un leone poi un paio di occhiali da sole,
7O,7OSU3,audio_3171,Tocca in ordine una scimmia poi un leone poi una bicicletta,
7O,7OSU3,audio_3172,Tocca in ordine una scimmia poi un leone poi un monopattino,
7O,7OSU3,audio_3173,Tocca in ordine una scimmia poi un leone poi una bambina,
7O,7OSU3,audio_3174,Tocca in ordine una scimmia poi un leone poi un ombrello,
7O,7OSU3,audio_3175,Tocca in ordine una scimmia poi un pappagallo poi un leone,
7O,7OSU3,audio_3176,Tocca in ordine una scimmia poi un pappagallo poi un polipo,
7O,7OSU3,audio_3177,Tocca in ordine una scimmia poi un pappagallo poi un gelato,
7O,7OSU3,audio_3178,Tocca in ordine una scimmia poi un pappagallo poi un paio di occhiali da sole,
7O,7OSU3,audio_3179,Tocca in ordine una scimmia poi un pappagallo poi una bicicletta,
7O,7OSU3,audio_3180,Tocca in ordine una scimmia poi un pappagallo poi un monopattino,
7O,7OSU3,audio_3181,Tocca in ordine una scimmia poi un pappagallo poi una bambina,
7O,7OSU3,audio_3182,Tocca in ordine una scimmia poi un pappagallo poi un ombrello,
7O,7OSU3,audio_3183,Tocca in ordine una scimmia poi un polipo poi un leone,
7O,7OSU3,audio_3184,Tocca in ordine una scimmia poi un polipo poi un pappagallo,
7O,7OSU3,audio_3185,Tocca in ordine una scimmia poi un polipo poi un gelato,
7O,7OSU3,audio_3186,Tocca in ordine una scimmia poi un polipo poi un paio di occhiali da sole,
7O,7OSU3,audio_3187,Tocca in ordine una scimmia poi un polipo poi una bicicletta,
7O,7OSU3,audio_3188,Tocca in ordine una scimmia poi un polipo poi un monopattino,
7O,7OSU3,audio_3189,Tocca in ordine una scimmia poi un polipo poi una bambina,
7O,7OSU3,audio_3190,Tocca in ordine una scimmia poi un polipo poi un ombrello,
7O,7OSU3,audio_3191,Tocca in ordine una scimmia poi un gelato poi un leone,
7O,7OSU3,audio_3192,Tocca in ordine una scimmia poi un gelato poi un pappagallo,
7O,7OSU3,audio_3193,Tocca in ordine una scimmia poi un gelato poi un polipo,
7O,7OSU3,audio_3194,Tocca in ordine una scimmia poi un gelato poi un paio di occhiali da sole,
7O,7OSU3,audio_3195,Tocca in ordine una scimmia poi un gelato poi una bicicletta,
7O,7OSU3,audio_3196,Tocca in ordine una scimmia poi un gelato poi un monopattino,
7O,7OSU3,audio_3197,Tocca in ordine una scimmia poi un gelato poi una bambina,
7O,7OSU3,audio_3198,Tocca in ordine una scimmia poi un gelato poi un ombrello,
7O,7OSU3,audio_3199,Tocca in ordine una scimmia poi un paio di occhiali da sole poi un leone,
7O,7OSU3,audio_3200,Tocca in ordine una scimmia poi un paio di occhiali da sole poi un pappagallo,
7O,7OSU3,audio_3201,Tocca in ordine una scimmia poi un paio di occhiali da sole poi un polipo,
7O,7OSU3,audio_3202,Tocca in ordine una scimmia poi un paio di occhiali da sole poi un gelato,
7O,7OSU3,audio_3203,Tocca in ordine una scimmia poi un paio di occhiali da sole poi una bicicletta,
7O,7OSU3,audio_3204,Tocca in ordine una scimmia poi un paio di occhiali da sole poi un monopattino,
7O,7OSU3,audio_3205,Tocca in ordine una scimmia poi un paio di occhiali da sole poi una bambina,
7O,7OSU3,audio_3206,Tocca in ordine una scimmia poi un paio di occhiali da sole poi un ombrello,
7O,7OSU3,audio_3207,Tocca in ordine una scimmia poi una bicicletta poi un leone,
7O,7OSU3,audio_3208,Tocca in ordine una scimmia poi una bicicletta poi un pappagallo,
7O,7OSU3,audio_3209,Tocca in ordine una scimmia poi una bicicletta poi un polipo,
7O,7OSU3,audio_3210,Tocca in ordine una scimmia poi una bicicletta poi un gelato,
7O,7OSU3,audio_3211,Tocca in ordine una scimmia poi una bicicletta poi un paio di occhiali da sole,
7O,7OSU3,audio_3212,Tocca in ordine una scimmia poi una bicicletta poi un monopattino,
7O,7OSU3,audio_3213,Tocca in ordine una scimmia poi una bicicletta poi una bambina,
7O,7OSU3,audio_3214,Tocca in ordine una scimmia poi una bicicletta poi un ombrello,
7O,7OSU3,audio_3215,Tocca in ordine una scimmia poi un monopattino poi un leone,
7O,7OSU3,audio_3216,Tocca in ordine una scimmia poi un monopattino poi un pappagallo,
7O,7OSU3,audio_3217,Tocca in ordine una scimmia poi un monopattino poi un polipo,
7O,7OSU3,audio_3218,Tocca in ordine una scimmia poi un monopattino poi un gelato,
7O,7OSU3,audio_3219,Tocca in ordine una scimmia poi un monopattino poi un paio di occhiali da sole,
7O,7OSU3,audio_3220,Tocca in ordine una scimmia poi un monopattino poi una bicicletta,
7O,7OSU3,audio_3221,Tocca in ordine una scimmia poi un monopattino poi una bambina,
7O,7OSU3,audio_3222,Tocca in ordine una scimmia poi un monopattino poi un ombrello,
7O,7OSU3,audio_3223,Tocca in ordine una scimmia poi una bambina poi un leone,
7O,7OSU3,audio_3224,Tocca in ordine una scimmia poi una bambina poi un pappagallo,
7O,7OSU3,audio_3225,Tocca in ordine una scimmia poi una bambina poi un polipo,
7O,7OSU3,audio_3226,Tocca in ordine una scimmia poi una bambina poi un gelato,
7O,7OSU3,audio_3227,Tocca in ordine una scimmia poi una bambina poi un paio di occhiali da sole,
7O,7OSU3,audio_3228,Tocca in ordine una scimmia poi una bambina poi una bicicletta,
7O,7OSU3,audio_3229,Tocca in ordine una scimmia poi una bambina poi un monopattino,
7O,7OSU3,audio_3230,Tocca in ordine una scimmia poi una bambina poi un ombrello,
7O,7OSU3,audio_3231,Tocca in ordine una scimmia poi un ombrello poi un leone,
7O,7OSU3,audio_3232,Tocca in ordine una scimmia poi un ombrello poi un pappagallo,
7O,7OSU3,audio_3233,Tocca in ordine una scimmia poi un ombrello poi un polipo,
7O,7OSU3,audio_3234,Tocca in ordine una scimmia poi un ombrello poi un gelato,
7O,7OSU3,audio_3235,Tocca in ordine una scimmia poi un ombrello poi un paio di occhiali da sole,
7O,7OSU3,audio_3236,Tocca in ordine una scimmia poi un ombrello poi una bicicletta,
7O,7OSU3,audio_3237,Tocca in ordine una scimmia poi un ombrello poi un monopattino,
7O,7OSU3,audio_3238,Tocca in ordine una scimmia poi un ombrello poi una bambina,
7O,7OSU3,audio_3239,Tocca in ordine un pappagallo poi un leone poi una scimmia,
7O,7OSU3,audio_3240,Tocca in ordine un pappagallo poi un leone poi un polipo,
7O,7OSU3,audio_3241,Tocca in ordine un pappagallo poi un leone poi un gelato,
7O,7OSU3,audio_3242,Tocca in ordine un pappagallo poi un leone poi un paio di occhiali da sole,
7O,7OSU3,audio_3243,Tocca in ordine un pappagallo poi un leone poi una bicicletta,
7O,7OSU3,audio_3244,Tocca in ordine un pappagallo poi un leone poi un monopattino,
7O,7OSU3,audio_3245,Tocca in ordine un pappagallo poi un leone poi una bambina,
7O,7OSU3,audio_3246,Tocca in ordine un pappagallo poi un leone poi un ombrello,
7O,7OSU3,audio_3247,Tocca in ordine un pappagallo poi una scimmia poi un leone,
7O,7OSU3,audio_3248,Tocca in ordine un pappagallo poi una scimmia poi un polipo,
7O,7OSU3,audio_3249,Tocca in ordine un pappagallo poi una scimmia poi un gelato,
7O,7OSU3,audio_3250,Tocca in ordine un pappagallo poi una scimmia poi un paio di occhiali da sole,
7O,7OSU3,audio_3251,Tocca in ordine un pappagallo poi una scimmia poi una bicicletta,
7O,7OSU3,audio_3252,Tocca in ordine un pappagallo poi una scimmia poi un monopattino,
7O,7OSU3,audio_3253,Tocca in ordine un pappagallo poi una scimmia poi una bambina,
7O,7OSU3,audio_3254,Tocca in ordine un pappagallo poi una scimmia poi un ombrello,
7O,7OSU3,audio_3255,Tocca in ordine un pappagallo poi un polipo poi un leone,
7O,7OSU3,audio_3256,Tocca in ordine un pappagallo poi un polipo poi una scimmia,
7O,7OSU3,audio_3257,Tocca in ordine un pappagallo poi un polipo poi un gelato,
7O,7OSU3,audio_3258,Tocca in ordine un pappagallo poi un polipo poi un paio di occhiali da sole,
7O,7OSU3,audio_3259,Tocca in ordine un pappagallo poi un polipo poi una bicicletta,
7O,7OSU3,audio_3260,Tocca in ordine un pappagallo poi un polipo poi un monopattino,
7O,7OSU3,audio_3261,Tocca in ordine un pappagallo poi un polipo poi una bambina,
7O,7OSU3,audio_3262,Tocca in ordine un pappagallo poi un polipo poi un ombrello,
